y_tot,edad,grado_esc,hora_delito_12_6,hora_delito_12_18,hora_delito_18_24,lugar_delito_otro,lugar_delito_calle,lugar_delito_negocio_est,lugar_delito_carretera,lugar_delito_transporte_pub,lugar_delito_trabajo,lugar_delito_lug_publico,si_vic_acompanada,si_delinc_desconocidos,no_delinc_desconocidos,si_delinc_con_vista,si_delinc_con_pocotrat,si_delinc_con_cercano,si_delinc_familiares,si_no_sabe,si_arma,si_violencia_fisica,si_acudio_mp,tiempo_viv_6_12,tiempo_viv_mas_12,seguro_en_casa_seguro,seguro_en_trabajo,seguro_en_calle,seguro_transp_pub,na_seguro_transp_pub,conf_vecinos_mucha,conf_vecinos_nada,conf_vecinos_alguna,conf_companeros_mucho,conf_companeros_nada,conf_companeros_alguna,conf_familiares_mucha,conf_familiares_nada,conf_familiares_alguna,conf_amigos_mucha,conf_amigos_nada,conf_amigos_alguna,TDPAREN_1_jefe, TDPAREN_4_padre,TDPAREN_6_sin_parentesco,TDPAREN_2_esposo,TDPAREN_5_otro
1,0.004587729,0.001720398,0,0,0,0,0,0,0,0,0,0,0,0,0.000143367,0,0,0,0.000143367,0,0,0.000143367,0,0,0.000143367,0,0.000143367,0,0,0,0,0,0.000143367,0.000143367,0,0,0.000143367,0,0,0,0,0.000143367,0.000143367,0,0,0,0
1,0.027704344,0.006926086,0,0.000577174,0,0,0.000577174,0,0,0,0,0,0,0,0.000577174,0,0.000577174,0,0,0,0,0,0,0,0.000577174,0,0,0,0,0,0.000577174,0,0,0,0,0.000577174,0.000577174,0,0,0.000577174,0,0,0,0,0,0.000577174,0
1,0.012013125,0.008509297,0,0.000500547,0,0,0,0,0,0,0,0,0,0.000500547,0,0,0,0,0,0,0,0.000500547,0,0.000500547,0,0,0.000500547,0,0,0,0,0.000500547,0,0,0,0,0.000500547,0,0,0,0,0,0,0,0,0,0.000500547
1,0.012013125,0.008509297,0,0,0.000500547,0,0.000500547,0,0,0,0,0,0.000500547,0.000500547,0,0,0,0,0,0,0,0.000500547,0,0.000500547,0,0,0.000500547,0,0,0,0,0.000500547,0,0,0,0,0.000500547,0,0,0,0,0,0,0,0,0,0.000500547
0,0.029315981,0.004397397,0,0.0007329,0,0,0,0,0,0,0,0,0,0,0.0007329,0,0.0007329,0,0,0,0,0,0,0,0.0007329,0.0007329,0,0.0007329,0.0007329,0,0,0.0007329,0,0,0,0,0,0,0.0007329,0,0.0007329,0,0,0,0,0.0007329,0
0,0.029315981,0.004397397,0,0.0007329,0,0,0,0,0,0,0,0,0,0,0.0007329,0.0007329,0,0,0,0,0,0,0,0,0.0007329,0.0007329,0,0.0007329,0.0007329,0,0,0.0007329,0,0,0,0,0,0,0.0007329,0,0.0007329,0,0,0,0,0.0007329,0
1,0.017063087,0,0,0,0.000437515,0,0,0,0,0,0,0,0.000437515,0,0.000437515,0,0,0.000437515,0,0,0,0.000437515,0,0,0.000437515,0,0.000437515,0.000437515,0,0,0,0,0,0.000437515,0,0,0,0,0,0.000437515,0,0,0.000437515,0,0,0,0
1,0.006293296,0.002981035,0,0,0.000331226,0,0,0.000331226,0,0,0,0,0,0,0.000331226,0.000331226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000331226,0,0,0,0,0,0.000331226,0,0,0,0,0.000331226,0,0,0,0
1,0.005061085,0.00136569,0,0,8.03E-05,0,0,0,0,0,0,8.03E-05,8.03E-05,0,8.03E-05,8.03E-05,8.03E-05,0,0,0,0,0,0,0,8.03E-05,0,0,0,0,8.03E-05,0,8.03E-05,0,0,0,0,0,0,0,0,0,0,8.03E-05,0,0,0,0
1,0.014015313,0.003603938,0,0,0,0,0,0,0,0,0,0,0.000400438,0.000400438,0,0,0,0,0,0,0,0,0,0,0.000400438,0,0,0,0,0,0.000400438,0,0,0.000400438,0,0,0.000400438,0,0,0,0,0,0,0,0,0,0.000400438
1,0.029582939,0.011429772,0,0,0.00067234,0,0,0,0,0,0,0,0.00067234,0.00067234,0,0,0,0,0,0,0,0,0.00067234,0,0.00067234,0,0,0,0,0,0.00067234,0,0,0,0,0,0.00067234,0,0,0.00067234,0,0,0,0,0,0.00067234,0
1,0.021900472,0.005475118,0,0,0,0,0,0,0,0,0,0,0.000547512,0,0.000547512,0,0.000547512,0,0,0,0,0,0.000547512,0.000547512,0,0.000547512,0,0,0,0,0,0.000547512,0,0,0,0,0,0,0,0,0.000547512,0,0,0,0,0.000547512,0
1,0.012616254,0.004731095,0,0.000394258,0,0,0,0,0,0,0,0,0.000394258,0,0.000394258,0.000394258,0,0,0,0,0,0.000394258,0.000394258,0,0.000394258,0.000394258,0.000394258,0,0,0,0,0,0.000394258,0,0,0.000394258,0,0,0.000394258,0,0,0.000394258,0,0,0,0.000394258,0
1,0.029916637,0.018894718,0,0.00157456,0,0,0.00157456,0,0,0,0,0,0.00157456,0.00157456,0,0,0,0,0,0,0,0,0,0,0.00157456,0.00157456,0,0,0,0,0,0,0.00157456,0,0,0,0.00157456,0,0,0.00157456,0,0,0,0,0,0,0.00157456
1,0.029916637,0.018894718,0,0.00157456,0,0,0.00157456,0,0,0,0,0,0.00157456,0.00157456,0,0,0,0,0,0,0,0,0,0,0.00157456,0.00157456,0,0,0,0,0,0,0.00157456,0,0,0,0.00157456,0,0,0.00157456,0,0,0,0,0,0,0.00157456
1,0.014534399,0.008236159,0,0.00048448,0,0,0.00048448,0,0,0,0,0,0,0,0.00048448,0,0,0.00048448,0,0,0,0,0,0,0.00048448,0.00048448,0.00048448,0.00048448,0,0.00048448,0,0,0.00048448,0,0,0.00048448,0.00048448,0,0,0.00048448,0,0,0.00048448,0,0,0,0
1,0.029271488,0.008498174,0,0,0,0,0,0,0,0,0,0,0.000944242,0,0.000944242,0,0,0.000944242,0,0,0,0,0.000944242,0,0.000944242,0,0.000944242,0,0.000944242,0,0,0,0,0.000944242,0,0,0.000944242,0,0,0,0,0,0.000944242,0,0,0,0
1,0.029271488,0.008498174,0.000944242,0,0,0,0,0,0,0,0,0,0.000944242,0,0.000944242,0,0.000944242,0,0,0,0,0.000944242,0,0,0.000944242,0,0.000944242,0,0.000944242,0,0,0,0,0.000944242,0,0,0.000944242,0,0,0,0,0,0.000944242,0,0,0,0
1,0.009729149,0.00689148,0,0,0.000405381,0.000405381,0,0,0,0,0,0,0.000405381,0,0.000405381,0.000405381,0,0,0,0,0,0,0.000405381,0,0.000405381,0.000405381,0,0.000405381,0,0,0,0.000405381,0,0,0.000405381,0,0.000405381,0,0,0,0,0,0,0,0,0,0.000405381
1,0.057696372,0.025642832,0,0.002136903,0,0,0,0,0,0,0,0,0.002136903,0,0.002136903,0,0,0.002136903,0,0,0,0,0,0,0.002136903,0.002136903,0,0.002136903,0,0,0,0.002136903,0,0,0,0,0,0.002136903,0,0,0,0,0,0,0,0.002136903,0
1,0.057696372,0.025642832,0,0.002136903,0,0,0,0.002136903,0,0,0,0,0,0,0.002136903,0,0,0.002136903,0,0,0,0,0,0,0.002136903,0.002136903,0,0.002136903,0,0,0,0.002136903,0,0,0,0,0,0.002136903,0,0,0,0,0,0,0,0.002136903,0
1,0.057696372,0.025642832,0,0,0.002136903,0,0,0,0,0,0,0,0,0,0.002136903,0,0,0.002136903,0,0,0,0,0,0,0.002136903,0.002136903,0,0.002136903,0,0,0,0.002136903,0,0,0,0,0,0.002136903,0,0,0,0,0,0,0,0.002136903,0
1,0.081822732,0.020455683,0,0.002272854,0,0,0,0,0,0,0.002272854,0,0.002272854,0.002272854,0,0,0,0,0,0,0,0,0,0,0.002272854,0,0,0,0,0,0.002272854,0,0,0,0,0,0.002272854,0,0,0,0,0,0,0,0,0.002272854,0
1,0.081822732,0.020455683,0,0.002272854,0,0,0,0,0,0,0.002272854,0,0.002272854,0.002272854,0,0,0,0,0,0,0,0.002272854,0,0,0.002272854,0,0,0,0,0,0.002272854,0,0,0,0,0,0.002272854,0,0,0,0,0,0,0,0,0.002272854,0
1,0.004375151,0.001968818,0,0.000218758,0,0,0,0,0,0,0,0,0,0,0.000218758,0,0,0.000218758,0,0,0,0.000218758,0.000218758,0,0.000218758,0.000218758,0,0.000218758,0.000218758,0,0,0,0,0,0,0,0.000218758,0,0,0,0.000218758,0,0,0,0,0.000218758,0
1,0.019559642,0.00429358,0,0,0,0,0.000477064,0,0,0,0,0,0,0.000477064,0,0,0,0,0,0,0,0,0,0,0.000477064,0,0,0,0,0,0,0.000477064,0,0,0.000477064,0,0,0,0.000477064,0,0.000477064,0,0.000477064,0,0,0,0
0,0.00487199,0.002435995,0,0.000270666,0,0,0,0,0,0,0,0,0.000270666,0.000270666,0,0,0,0,0,0,0,0,0.000270666,0,0,0.000270666,0,0.000270666,0.000270666,0,0,0.000270666,0,0,0,0,0.000270666,0,0,0,0,0,0,0,0,0.000270666,0
1,0.012902987,0.002903172,0,0.000322575,0,0,0,0,0,0,0,0,0.000322575,0,0.000322575,0,0,0.000322575,0,0,0,0,0.000322575,0,0.000322575,0.000322575,0.000322575,0,0,0,0.000322575,0,0,0.000322575,0,0,0.000322575,0,0,0,0,0,0.000322575,0,0,0,0
1,0.003244285,0.001167943,0,0,0.000129771,0,0,0,0,0,0,0,0,0.000129771,0,0,0,0,0,0,0,0,0.000129771,0.000129771,0,0,0,0,0,0,0,0,0,0,0,0,0.000129771,0,0,0.000129771,0,0,0.000129771,0,0,0,0
1,0.013255223,0.003058898,0,0,0,0,0,0,0,0,0,0,0.000339878,0,0.000339878,0.000339878,0,0,0,0,0,0,0,0,0.000339878,0.000339878,0.000339878,0,0.000339878,0,0,0,0,0,0,0,0.000339878,0,0,0,0,0,0,0,0,0.000339878,0
0,0.008993777,0.008047064,0,0.000473357,0,0,0,0,0,0,0,0.000473357,0.000473357,0,0.000473357,0.000473357,0,0,0,0,0,0,0,0,0.000473357,0.000473357,0,0.000473357,0.000473357,0,0.000473357,0,0,0.000473357,0,0,0.000473357,0,0,0.000473357,0,0,0,0,0,0,0.000473357
1,0.00741551,0.001112326,0,0,0,0,0.000185388,0,0,0,0,0,0,0.000185388,0,0,0,0,0,0,0,0.000185388,0,0,0.000185388,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000185388,0,0,0,0,0,0,0.000185388,0
1,0.031934892,0.011612688,0,0,0,0,0.000967724,0,0,0,0,0,0,0.000967724,0,0,0,0,0,0,0,0,0,0,0.000967724,0.000967724,0,0,0,0,0,0,0,0.000967724,0,0,0.000967724,0,0,0,0,0.000967724,0,0,0,0.000967724,0
1,0.031934892,0.011612688,0,0.000967724,0,0,0.000967724,0,0,0,0,0,0.000967724,0.000967724,0,0,0,0,0,0,0,0,0,0,0.000967724,0.000967724,0,0,0,0,0,0,0,0.000967724,0,0,0.000967724,0,0,0,0,0.000967724,0,0,0,0.000967724,0
1,0.031934892,0.011612688,0,0.000967724,0,0,0.000967724,0,0,0,0,0,0,0.000967724,0,0,0,0,0,0,0,0,0,0,0.000967724,0.000967724,0,0,0,0,0,0,0,0.000967724,0,0,0.000967724,0,0,0,0,0.000967724,0,0,0,0.000967724,0
1,0.045913127,0.03716777,0,0,0,0,0.002186339,0,0,0,0,0,0,0.002186339,0,0,0,0,0,0,0,0,0,0,0.002186339,0.002186339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002186339,0,0,0,0,0,0.002186339
1,0.045913127,0.03716777,0,0,0.002186339,0,0.002186339,0,0,0,0,0,0,0,0.002186339,0.002186339,0,0,0,0,0,0,0,0,0.002186339,0.002186339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002186339,0,0,0,0,0,0.002186339
1,0.004785475,0.003697867,0,0.000217522,0,0,0,0,0,0,0,0.000217522,0.000217522,0,0.000217522,0,0,0,0.000217522,0,0,0,0.000217522,0,0.000217522,0.000217522,0,0,0,0,0,0,0,0,0,0,0.000217522,0,0,0,0,0.000217522,0,0,0,0,0.000217522
1,0.015827169,0.002499027,0,0,0,0,0,0,0,0,0,0,0.000416504,0,0.000416504,0.000416504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000416504,0,0,0,0.000416504,0,0,0,0,0.000416504,0
1,0.015827169,0.002499027,0,0,0.000416504,0,0,0,0,0,0,0,0.000416504,0.000416504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000416504,0,0,0,0.000416504,0,0,0,0,0.000416504,0
1,0.032489819,0.010421263,0,0.000613015,0,0,0,0,0,0,0,0,0.000613015,0.000613015,0,0,0,0,0,0,0,0,0,0,0.000613015,0.000613015,0.000613015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000613015,0,0,0,0
1,0.04868282,0.031831075,0,0.001872416,0,0,0.001872416,0,0,0,0,0,0,0.001872416,0,0,0,0,0,0,0,0,0,0,0.001872416,0.001872416,0.001872416,0,0,0,0.001872416,0,0,0.001872416,0,0,0.001872416,0,0,0.001872416,0,0,0.001872416,0,0,0,0
1,0.022051254,0.017039605,0,0.00100233,0,0,0,0,0,0,0,0,0.00100233,0,0.00100233,0.00100233,0,0,0,0,0.00100233,0,0.00100233,0,0.00100233,0,0,0,0,0,0,0,0,0.00100233,0,0,0.00100233,0,0,0.00100233,0,0,0,0,0,0,0.00100233
1,0.097888434,0.017274429,0,0,0,0,0,0,0.001919381,0,0,0,0,0.001919381,0,0,0,0,0,0,0,0.001919381,0,0,0.001919381,0.001919381,0,0,0,0,0.001919381,0,0,0,0,0,0.001919381,0,0,0,0,0.001919381,0.001919381,0,0,0,0
1,0.011078771,0.005231642,0,0,0.000307744,0,0,0,0,0,0,0,0.000307744,0,0.000307744,0,0,0,0.000307744,0,0,0.000307744,0.000307744,0,0.000307744,0.000307744,0.000307744,0,0,0.000307744,0,0,0.000307744,0.000307744,0,0,0.000307744,0,0,0.000307744,0,0,0.000307744,0,0,0,0
1,0.011078771,0.005231642,0,0.000307744,0,0,0.000307744,0,0,0,0,0,0.000307744,0,0.000307744,0,0,0,0.000307744,0,0,0,0,0,0.000307744,0.000307744,0.000307744,0,0,0.000307744,0,0,0.000307744,0.000307744,0,0,0.000307744,0,0,0.000307744,0,0,0.000307744,0,0,0,0
1,0.011078771,0.005231642,0,0,0,0,0,0,0,0,0,0,0,0,0.000307744,0,0,0,0.000307744,0,0,0,0,0,0.000307744,0.000307744,0.000307744,0,0,0.000307744,0,0,0.000307744,0.000307744,0,0,0.000307744,0,0,0.000307744,0,0,0.000307744,0,0,0,0
1,0.009810719,0.001201313,0,0.000200219,0,0,0,0,0,0,0.000200219,0,0,0,0.000200219,0,0.000200219,0,0,0,0,0,0,0,0.000200219,0,0,0.000200219,0.000200219,0,0,0,0,0,0,0,0.000200219,0,0,0.000200219,0,0,0,0,0,0.000200219,0
1,0.024272199,0.005328044,0,0.000592005,0,0,0,0,0,0,0,0,0,0,0.000592005,0,0,0.000592005,0,0,0,0,0,0,0.000592005,0.000592005,0.000592005,0.000592005,0,0,0,0,0,0,0.000592005,0,0.000592005,0,0,0,0,0,0,0,0,0.000592005,0
1,0.011835153,0.003945051,0,0,0,0,0.000328754,0,0,0,0,0,0,0,0.000328754,0.000328754,0,0,0,0,0,0,0,0,0.000328754,0.000328754,0,0,0,0,0,0,0.000328754,0,0,0,0.000328754,0,0,0.000328754,0,0,0,0,0,0.000328754,0
1,0.011123264,0.003336979,0,0,0,0,0,0,0,0,0.000370775,0,0.000370775,0.000370775,0,0,0,0,0,0,0,0,0.000370775,0,0.000370775,0,0,0,0,0,0.000370775,0,0,0,0,0,0.000370775,0,0,0,0,0.000370775,0,0,0,0.000370775,0
1,0.004315827,0.002877218,0,0.000239768,0,0,0,0,0,0.000239768,0,0,0.000239768,0.000239768,0,0,0,0,0,0,0,0,0,0,0.000239768,0.000239768,0,0,0.000239768,0,0,0.000239768,0,0.000239768,0,0,0.000239768,0,0,0,0,0.000239768,0,0,0,0,0.000239768
1,0.004315827,0.002877218,0,0.000239768,0,0,0,0,0,0.000239768,0,0,0,0.000239768,0,0,0,0,0,0,0,0,0,0,0.000239768,0.000239768,0,0,0.000239768,0,0,0.000239768,0,0.000239768,0,0,0.000239768,0,0,0,0,0.000239768,0,0,0,0,0.000239768
1,0.021647108,0.006284644,0,0,0.000698294,0,0,0,0,0,0,0,0,0,0.000698294,0.000698294,0,0,0,0,0,0,0,0,0.000698294,0.000698294,0,0,0,0,0,0.000698294,0,0,0.000698294,0,0,0,0,0,0,0,0,0,0,0.000698294,0
1,0.004427059,0.00221353,0,0,0,0,0.000245948,0,0,0,0,0,0,0,0.000245948,0.000245948,0,0,0,0,0,0,0,0,0.000245948,0.000245948,0.000245948,0,0,0,0.000245948,0,0,0,0,0,0.000245948,0,0,0.000245948,0,0,0,0,0,0,0.000245948
1,0.005368829,0.002684414,0,0,0.000223701,0,0.000223701,0,0,0,0,0,0,0.000223701,0,0,0,0,0,0,0,0,0,0,0.000223701,0,0,0,0.000223701,0,0,0,0.000223701,0,0,0.000223701,0.000223701,0,0,0.000223701,0,0,0,0,0,0.000223701,0
1,0.006825977,0.001950279,0,0.000325047,0,0,0,0,0,0,0,0,0.000325047,0.000325047,0,0,0,0,0,0,0,0,0,0.000325047,0,0,0.000325047,0,0,0,0,0,0,0,0,0,0,0,0.000325047,0,0.000325047,0,0.000325047,0,0,0,0
1,0.031515916,0.003707755,0,0,0,0,0.000617959,0,0,0,0,0,0,0.000617959,0,0,0,0,0,0,0,0,0,0,0.000617959,0,0,0.000617959,0,0,0.000617959,0,0,0,0,0.000617959,0.000617959,0,0,0,0,0,0.000617959,0,0,0,0
1,0.022300909,0.002573182,0,0.000428864,0,0,0.000428864,0,0,0,0,0,0,0,0.000428864,0,0.000428864,0,0,0,0,0,0.000428864,0,0.000428864,0.000428864,0.000428864,0.000428864,0.000428864,0,0,0,0.000428864,0,0,0,0.000428864,0,0,0.000428864,0,0,0.000428864,0,0,0,0
1,0.005976901,0.002068927,0,0.000229881,0,0,0.000229881,0,0,0,0,0,0,0.000229881,0,0,0,0,0,0,0,0,0,0,0.000229881,0.000229881,0.000229881,0,0.000229881,0,0,0,0.000229881,0,0,0.000229881,0.000229881,0,0,0,0,0.000229881,0.000229881,0,0,0,0
1,0.056988191,0.018279231,0,0,0.001075249,0,0.001075249,0,0,0,0,0,0.001075249,0.001075249,0,0,0,0,0,0,0,0.001075249,0,0,0.001075249,0.001075249,0,0,0.001075249,0,0,0.001075249,0,0,0,0,0.001075249,0,0,0,0,0.001075249,0,0,0,0,0.001075249
1,0.002056568,0.000474593,0,0,0,0,0,0,0,0,0,0,7.91E-05,0,7.91E-05,0,0,7.91E-05,0,0,0,7.91E-05,7.91E-05,0,7.91E-05,7.91E-05,0,7.91E-05,0,0,7.91E-05,0,0,0,0,0,7.91E-05,0,0,7.91E-05,0,0,7.91E-05,0,0,0,0
1,0.002056568,0.000474593,0,0,7.91E-05,0,0,0,0,0,0,0,7.91E-05,0,7.91E-05,0,0,7.91E-05,0,0,0,0,7.91E-05,0,7.91E-05,7.91E-05,0,7.91E-05,0,0,7.91E-05,0,0,0,0,0,7.91E-05,0,0,7.91E-05,0,0,7.91E-05,0,0,0,0
1,0.002056568,0.000474593,0,0,7.91E-05,0,0,0,0,0,0,0,7.91E-05,0,7.91E-05,0,0,7.91E-05,0,0,0,0,7.91E-05,0,7.91E-05,7.91E-05,0,7.91E-05,0,0,7.91E-05,0,0,0,0,0,7.91E-05,0,0,7.91E-05,0,0,7.91E-05,0,0,0,0
1,0.013409713,0.002413748,0,0,0.000268194,0,0,0,0,0,0,0,0,0.000268194,0,0,0,0,0,0,0,0,0,0,0.000268194,0,0.000268194,0,0,0,0,0.000268194,0,0.000268194,0,0,0.000268194,0,0,0,0.000268194,0,0,0,0,0.000268194,0
1,0.005138948,0.002102297,0,0,0,0,0.000233589,0,0,0,0,0,0.000233589,0,0.000233589,0,0.000233589,0,0,0,0,0,0,0,0.000233589,0,0,0,0.000233589,0,0,0.000233589,0,0,0,0,0.000233589,0,0,0,0,0,0,0,0.000233589,0,0
0,0.011728864,0.002706661,0,0.00045111,0,0,0.00045111,0,0,0,0,0,0.00045111,0,0.00045111,0,0.00045111,0,0,0,0,0,0,0,0.00045111,0,0,0,0.00045111,0,0,0,0,0,0,0,0.00045111,0,0,0.00045111,0,0,0,0,0,0.00045111,0
1,0.028529937,0.008854118,0,0,0,0,0.000983791,0,0,0,0,0,0,0.000983791,0,0,0,0,0,0,0,0,0.000983791,0,0.000983791,0.000983791,0,0,0,0,0,0,0,0,0,0,0.000983791,0,0,0,0.000983791,0,0,0,0,0.000983791,0
1,0.015823461,0.009698251,0,0,0,0,0,0,0,0.000510434,0,0,0,0.000510434,0,0,0,0,0,0,0,0,0,0,0.000510434,0,0.000510434,0,0,0,0,0,0.000510434,0.000510434,0,0,0.000510434,0,0,0.000510434,0,0,0,0,0,0,0.000510434
1,0.007789993,0.001416362,0,0,0,0,0,0,0,0,0,0,0,0,0.00023606,0,0.00023606,0,0,0,0,0,0,0,0.00023606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00023606,0
1,0.007789993,0.001416362,0,0.00023606,0,0,0,0,0,0,0,0,0.00023606,0,0.00023606,0,0,0.00023606,0,0,0,0.00023606,0,0,0.00023606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00023606,0
1,0.026438763,0,0,0,0,0,0,0,0,0,0,0.000472121,0.000472121,0,0.000472121,0.000472121,0.000472121,0,0,0,0.000472121,0,0,0,0.000472121,0,0,0,0,0.000472121,0.000472121,0,0,0.000472121,0,0,0.000472121,0,0,0.000472121,0,0,0,0,0,0.000472121,0
1,0.006651712,0.003470458,0,0,0,0,0,0,0,0,0.000289205,0,0.000289205,0,0.000289205,0,0.000289205,0,0,0,0,0,0,0,0.000289205,0.000289205,0.000289205,0.000289205,0.000289205,0,0,0,0,0.000289205,0,0,0.000289205,0,0,0.000289205,0,0,0,0,0,0.000289205,0
1,0.005429389,0.002832725,0,0,0,0,0.00023606,0,0,0,0,0,0.00023606,0,0.00023606,0,0,0.00023606,0,0,0,0,0,0,0.00023606,0.00023606,0,0,0.00023606,0,0,0.00023606,0,0,0,0,0.00023606,0,0,0,0,0,0,0,0,0.00023606,0
1,0.005429389,0.002832725,0,0.00023606,0,0,0.00023606,0,0,0,0,0,0.00023606,0,0.00023606,0,0,0.00023606,0,0,0,0,0,0,0.00023606,0.00023606,0,0,0.00023606,0,0,0.00023606,0,0,0,0,0.00023606,0,0,0,0,0,0,0,0,0.00023606,0
1,0.002379143,0.001141988,0,0,9.52E-05,0,9.52E-05,0,0,0,0,0,9.52E-05,0,9.52E-05,0,9.52E-05,0,0,0,0,0,9.52E-05,0,9.52E-05,0,0,0,9.52E-05,0,0,9.52E-05,0,9.52E-05,0,0,9.52E-05,0,0,0,0,9.52E-05,0,0,0,0,9.52E-05
1,0.002379143,0.001141988,0,9.52E-05,0,0,0,0,0,0,0,0,0,0,9.52E-05,0,0,9.52E-05,0,0,9.52E-05,9.52E-05,0,0,9.52E-05,0,0,0,9.52E-05,0,0,9.52E-05,0,9.52E-05,0,0,9.52E-05,0,0,0,0,9.52E-05,0,0,0,0,9.52E-05
1,0.002379143,0.001141988,0,9.52E-05,0,0,9.52E-05,0,0,0,0,0,0,0,9.52E-05,0,9.52E-05,0,0,0,0,0,0,0,9.52E-05,0,0,0,9.52E-05,0,0,9.52E-05,0,9.52E-05,0,0,9.52E-05,0,0,0,0,9.52E-05,0,0,0,0,9.52E-05
1,0.002379143,0.001141988,0,9.52E-05,0,0,9.52E-05,0,0,0,0,0,9.52E-05,0,9.52E-05,0,9.52E-05,0,0,0,0,9.52E-05,0,0,9.52E-05,0,0,0,9.52E-05,0,0,9.52E-05,0,9.52E-05,0,0,9.52E-05,0,0,0,0,9.52E-05,0,0,0,0,9.52E-05
1,0.002379143,0.001141988,0,0,0,0,9.52E-05,0,0,0,0,0,0,0,9.52E-05,0,9.52E-05,0,0,0,0,0,0,0,9.52E-05,0,0,0,9.52E-05,0,0,9.52E-05,0,9.52E-05,0,0,9.52E-05,0,0,0,0,9.52E-05,0,0,0,0,9.52E-05
1,0.002379143,0.001141988,0,0,0,0,9.52E-05,0,0,0,0,0,0,0,9.52E-05,0,0,9.52E-05,0,0,0,9.52E-05,0,0,9.52E-05,0,0,0,9.52E-05,0,0,9.52E-05,0,9.52E-05,0,0,9.52E-05,0,0,0,0,9.52E-05,0,0,0,0,9.52E-05
1,0.002379143,0.001141988,0,9.52E-05,0,0,9.52E-05,0,0,0,0,0,0,0,9.52E-05,0,9.52E-05,0,0,0,0,0,0,0,9.52E-05,0,0,0,9.52E-05,0,0,9.52E-05,0,9.52E-05,0,0,9.52E-05,0,0,0,0,9.52E-05,0,0,0,0,9.52E-05
1,0.002379143,0.001141988,0,9.52E-05,0,0,9.52E-05,0,0,0,0,0,0,0,9.52E-05,0,0,9.52E-05,0,0,9.52E-05,9.52E-05,0,0,9.52E-05,0,0,0,9.52E-05,0,0,9.52E-05,0,9.52E-05,0,0,9.52E-05,0,0,0,0,9.52E-05,0,0,0,0,9.52E-05
1,0.019440994,0.012711419,0,0.000747731,0,0,0.000747731,0,0,0,0,0,0.000747731,0,0.000747731,0,0,0,0.000747731,0,0,0,0,0,0.000747731,0,0.000747731,0.000747731,0,0,0,0,0.000747731,0.000747731,0,0,0.000747731,0,0,0,0,0.000747731,0,0,0,0,0.000747731
1,0.019440994,0.012711419,0,0.000747731,0,0,0.000747731,0,0,0,0,0,0,0,0.000747731,0,0,0,0.000747731,0,0,0,0,0,0.000747731,0,0.000747731,0.000747731,0,0,0,0,0.000747731,0.000747731,0,0,0.000747731,0,0,0,0,0.000747731,0,0,0,0,0.000747731
1,0.019440994,0.012711419,0,0.000747731,0,0,0.000747731,0,0,0,0,0,0,0,0.000747731,0,0,0,0.000747731,0,0,0,0,0,0.000747731,0,0.000747731,0.000747731,0,0,0,0,0.000747731,0.000747731,0,0,0.000747731,0,0,0,0,0.000747731,0,0,0,0,0.000747731
1,0.019440994,0.012711419,0,0.000747731,0,0,0.000747731,0,0,0,0,0,0,0,0.000747731,0,0,0,0.000747731,0,0,0,0,0,0.000747731,0,0.000747731,0.000747731,0,0,0,0,0.000747731,0.000747731,0,0,0.000747731,0,0,0,0,0.000747731,0,0,0,0,0.000747731
1,0.014949667,0.012102112,0,0.000711889,0,0,0.000711889,0,0,0,0,0,0,0,0.000711889,0.000711889,0,0,0,0,0,0,0,0,0.000711889,0.000711889,0,0,0,0,0,0,0,0.000711889,0,0,0.000711889,0,0,0.000711889,0,0,0,0,0,0,0.000711889
1,0.031923769,0.002335886,0,0,0,0,0.000389314,0,0,0,0,0,0,0,0.000389314,0,0.000389314,0,0,0,0,0,0,0,0.000389314,0,0,0,0,0,0,0,0.000389314,0,0,0,0.000389314,0,0,0,0,0.000389314,0.000389314,0,0,0,0
1,0.012420978,0.001112326,0.000185388,0,0,0,0.000185388,0,0,0,0,0,0.000185388,0,0.000185388,0,0.000185388,0,0,0,0.000185388,0,0.000185388,0,0.000185388,0.000185388,0,0.000185388,0.000185388,0,0,0,0.000185388,0,0,0,0,0,0.000185388,0,0,0.000185388,0,0,0,0.000185388,0
1,0.010475643,0.001813092,0,0.000201455,0,0,0,0,0,0,0,0,0,0,0.000201455,0,0.000201455,0,0,0,0,0,0,0,0.000201455,0.000201455,0.000201455,0.000201455,0,0,0,0,0,0,0,0,0.000201455,0,0,0,0,0.000201455,0.000201455,0,0,0,0
1,0.024841957,0.004968391,0,0,0,0,0,0,0,0,0.000496839,0,0.000496839,0,0.000496839,0,0,0.000496839,0,0,0.000496839,0,0,0,0.000496839,0,0,0,0,0,0,0.000496839,0,0,0.000496839,0,0,0,0,0,0,0,0,0,0,0.000496839,0
